Park;Year;Month;Day;Consumption
Biologico;2023;3;15;26,208
Biologico;2023;3;16;26,46
Biologico;2023;3;17;25,2
Biologico;2023;3;18;24,696
Biologico;2023;3;19;23,94
Biologico;2023;3;20;26,208
Biologico;2023;3;21;25,704
Biologico;2023;3;22;23,94
Biologico;2023;3;23;26,208
Biologico;2023;3;24;24,192
Biologico;2023;3;25;25,452
Biologico;2023;3;26;25,704
Biologico;2023;3;27;24,948
Biologico;2023;3;28;25,704
Biologico;2023;3;29;25,956
Biologico;2023;3;30;24,696
Biologico;2023;3;31;23,94
Biologico;2023;4;1;32,76
Biologico;2023;4;2;33,075
Biologico;2023;4;3;32,445
Biologico;2023;4;4;33,075
Biologico;2023;4;5;32,445
Biologico;2023;4;6;32,76
Biologico;2023;4;7;33,075
Biologico;2023;4;8;31,815
Biologico;2023;4;9;32,13
Biologico;2023;4;10;31,5
Biologico;2023;4;11;32,445
Biologico;2023;4;12;30,87
Biologico;2023;4;13;160,65
Biologico;2023;4;14;30,87
Biologico;2023;4;15;32,445
Biologico;2023;4;16;31,815
Biologico;2023;4;17;30,87
Biologico;2023;4;18;29,925
Biologico;2023;4;19;31,5
Biologico;2023;4;20;31,5
Biologico;2023;4;21;31,815
Biologico;2023;4;22;31,815
Biologico;2023;4;23;30,555
Biologico;2023;4;24;30,24
Biologico;2023;4;25;30,24
Biologico;2023;4;26;31,185
Biologico;2023;4;27;32,13
Biologico;2023;4;28;31,185
Biologico;2023;4;29;33,075
Biologico;2023;4;30;30,87
Biologico;2023;5;1;39,69
Biologico;2023;5;2;37,422
Biologico;2023;5;3;38,934
Biologico;2023;5;4;35,91
Biologico;2023;5;5;38,178
Biologico;2023;5;6;38,556
Biologico;2023;5;7;35,91
Biologico;2023;5;8;38,934
Biologico;2023;5;9;36,666
Biologico;2023;5;10;37,8
Biologico;2023;5;11;37,422
Biologico;2023;5;12;37,8
Biologico;2023;5;13;35,91
Biologico;2023;5;14;39,69
Biologico;2023;5;15;37,422
Biologico;2023;5;16;39,312
Biologico;2023;5;17;36,666
Biologico;2023;5;18;36,666
Biologico;2023;5;19;35,91
Biologico;2023;5;20;37,044
Biologico;2023;5;21;37,044
Biologico;2023;5;22;38,178
Biologico;2023;5;23;37,044
Biologico;2023;5;24;38,178
Biologico;2023;5;25;38,556
Biologico;2023;5;26;36,666
Biologico;2023;5;27;39,69
Biologico;2023;5;28;37,422
Biologico;2023;5;29;38,178
Biologico;2023;5;30;37,8
Biologico;2023;5;31;36,288
Biologico;2023;6;1;54,5076
Biologico;2023;6;2;52,92
Biologico;2023;6;3;52,3908
Biologico;2023;6;4;51,3324
Biologico;2023;6;5;55,566
Biologico;2023;6;6;53,9784
Biologico;2023;6;7;55,0368
Biologico;2023;6;8;51,3324
Biologico;2023;6;9;53,9784
Biologico;2023;6;10;256,662
Biologico;2023;6;11;51,3324
Biologico;2023;6;12;51,3324
Biologico;2023;6;13;53,9784
Biologico;2023;6;14;51,3324
Biologico;2023;6;15;55,566
Biologico;2023;6;16;53,4492
Biologico;2023;6;17;50,274
Biologico;2023;6;18;55,0368
Biologico;2023;6;19;55,566
Biologico;2023;6;20;54,5076
Biologico;2023;6;21;54,5076
Biologico;2023;6;22;52,92
Biologico;2023;6;23;54,5076
Biologico;2023;6;24;51,3324
Biologico;2023;6;25;51,8616
Biologico;2023;6;26;51,8616
Biologico;2023;6;27;52,92
Biologico;2023;6;28;50,274
Biologico;2023;6;29;50,8032
Biologico;2023;6;30;52,3908
Biologico;2023;7;1;66,6792
Biologico;2023;7;2;60,3288
Biologico;2023;7;3;66,6792
Biologico;2023;7;4;62,86896
Biologico;2023;7;5;62,23392
Biologico;2023;7;6;62,23392
Biologico;2023;7;7;64,13904
Biologico;2023;7;8;64,13904
Biologico;2023;7;9;66,04416
Biologico;2023;7;10;60,3288
Biologico;2023;7;11;64,13904
Biologico;2023;7;12;66,04416
Biologico;2023;7;13;66,6792
Biologico;2023;7;14;64,77408
Biologico;2023;7;15;66,6792
Biologico;2023;7;16;60,3288
Biologico;2023;7;17;66,04416
Biologico;2023;7;18;60,3288
Biologico;2023;7;19;63,504
Biologico;2023;7;20;65,40912
Biologico;2023;7;21;65,40912
Biologico;2023;7;22;61,59888
Biologico;2023;7;23;64,77408
Biologico;2023;7;24;64,13904
Biologico;2023;7;25;62,86896
Biologico;2023;7;26;60,3288
Biologico;2023;7;27;61,59888
Biologico;2023;7;28;66,04416
Biologico;2023;7;29;60,96384
Biologico;2023;7;30;66,6792
Biologico;2023;7;31;62,23392
Biologico;2023;8;1;58,518936
Biologico;2023;8;2;59,122224
Biologico;2023;8;3;62,741952
Biologico;2023;8;4;62,741952
Biologico;2023;8;5;59,725512
Biologico;2023;8;6;59,725512
Biologico;2023;8;7;62,138664
Biologico;2023;8;8;62,741952
Biologico;2023;8;9;58,518936
Biologico;2023;8;10;60,3288
Biologico;2023;8;11;57,915648
Biologico;2023;8;12;61,535376
Biologico;2023;8;13;63,34524
Biologico;2023;8;14;57,915648
Biologico;2023;8;15;58,518936
Biologico;2023;8;16;60,932088
Biologico;2023;8;17;62,741952
Biologico;2023;8;18;58,518936
Biologico;2023;8;19;316,7262
Biologico;2023;8;20;62,741952
Biologico;2023;8;21;61,535376
Biologico;2023;8;22;62,138664
Biologico;2023;8;23;60,3288
Biologico;2023;8;24;60,3288
Biologico;2023;8;25;57,31236
Biologico;2023;8;26;60,932088
Biologico;2023;8;27;60,3288
Biologico;2023;8;28;61,535376
Biologico;2023;8;29;63,34524
Biologico;2023;8;30;57,915648
Biologico;2023;8;31;61,535376
Biologico;2023;9;1;47,2977792
Biologico;2023;9;2;46,3325184
Biologico;2023;9;3;50,676192
Biologico;2023;9;4;50,676192
Biologico;2023;9;5;46,3325184
Biologico;2023;9;6;48,26304
Biologico;2023;9;7;48,7456704
Biologico;2023;9;8;48,26304
Biologico;2023;9;9;49,2283008
Biologico;2023;9;10;49,2283008
Biologico;2023;9;11;50,676192
Biologico;2023;9;12;45,849888
Biologico;2023;9;13;46,8151488
Biologico;2023;9;14;49,7109312
Biologico;2023;9;15;47,2977792
Biologico;2023;9;16;46,8151488
Biologico;2023;9;17;50,676192
Biologico;2023;9;18;48,7456704
Biologico;2023;9;19;48,7456704
Biologico;2023;9;20;47,2977792
Biologico;2023;9;21;46,8151488
Biologico;2023;9;22;47,2977792
Biologico;2023;9;23;47,7804096
Biologico;2023;9;24;49,7109312
Biologico;2023;9;25;47,7804096
Biologico;2023;9;26;49,7109312
Biologico;2023;9;27;46,8151488
Biologico;2023;9;28;46,3325184
Biologico;2023;9;29;45,849888
Biologico;2023;9;30;46,3325184
Biologico;2023;10;1;35,13549312
Biologico;2023;10;2;32,43276288
Biologico;2023;10;3;34,12196928
Biologico;2023;10;4;35,13549312
Biologico;2023;10;5;33,784128
Biologico;2023;10;6;35,13549312
Biologico;2023;10;7;35,13549312
Biologico;2023;10;8;34,12196928
Biologico;2023;10;9;33,784128
Biologico;2023;10;10;33,784128
Biologico;2023;10;11;35,4733344
Biologico;2023;10;12;33,10844544
Biologico;2023;10;13;32,43276288
Biologico;2023;10;14;34,12196928
Biologico;2023;10;15;34,12196928
Biologico;2023;10;16;33,44628672
Biologico;2023;10;17;33,10844544
Biologico;2023;10;18;34,79765184
Biologico;2023;10;19;35,4733344
Biologico;2023;10;20;35,4733344
Biologico;2023;10;21;35,4733344
Biologico;2023;10;22;32,0949216
Biologico;2023;10;23;32,77060416
Biologico;2023;10;24;34,12196928
Biologico;2023;10;25;35,4733344
Biologico;2023;10;26;33,784128
Biologico;2023;10;27;32,0949216
Biologico;2023;10;28;34,79765184
Biologico;2023;10;29;33,784128
Biologico;2023;10;30;35,4733344
Biologico;2023;10;31;34,45981056
Biologico;2023;11;1;25,67593728
Biologico;2023;11;2;26,75702938
Biologico;2023;11;3;26,21648333
Biologico;2023;11;4;28,1083945
Biologico;2023;11;5;28,37866752
Biologico;2023;11;6;27,83812147
Biologico;2023;11;7;27,83812147
Biologico;2023;11;8;27,29757542
Biologico;2023;11;9;28,37866752
Biologico;2023;11;10;28,37866752
Biologico;2023;11;11;27,29757542
Biologico;2023;11;12;137,8392422
Biologico;2023;11;13;25,67593728
Biologico;2023;11;14;27,0273024
Biologico;2023;11;15;28,37866752
Biologico;2023;11;16;27,56784845
Biologico;2023;11;17;27,56784845
Biologico;2023;11;18;27,83812147
Biologico;2023;11;19;25,67593728
Biologico;2023;11;20;26,21648333
Biologico;2023;11;21;27,29757542
Biologico;2023;11;22;27,83812147
Biologico;2023;11;23;28,37866752
Biologico;2023;11;24;27,29757542
Biologico;2023;11;25;27,56784845
Biologico;2023;11;26;25,67593728
Biologico;2023;11;27;25,67593728
Biologico;2023;11;28;26,48675635
Biologico;2023;11;29;27,29757542
Biologico;2023;11;30;27,29757542
Biologico;2023;12;1;21,83806034
Biologico;2023;12;2;22,05427876
Biologico;2023;12;3;22,4867156
Biologico;2023;12;4;21,62184192
Biologico;2023;12;5;20,97318666
Biologico;2023;12;6;21,62184192
Biologico;2023;12;7;21,4056235
Biologico;2023;12;8;21,4056235
Biologico;2023;12;9;21,4056235
Biologico;2023;12;10;20,97318666
Biologico;2023;12;11;21,62184192
Biologico;2023;12;12;21,4056235
Biologico;2023;12;13;20,97318666
Biologico;2023;12;14;20,97318666
Biologico;2023;12;15;22,4867156
Biologico;2023;12;16;22,70293402
Biologico;2023;12;17;22,05427876
Biologico;2023;12;18;20,54074982
Biologico;2023;12;19;22,70293402
Biologico;2023;12;20;20,97318666
Biologico;2023;12;21;22,4867156
Biologico;2023;12;22;21,62184192
Biologico;2023;12;23;20,75696824
Biologico;2023;12;24;22,05427876
Biologico;2023;12;25;21,18940508
Biologico;2023;12;26;20,54074982
Biologico;2023;12;27;22,27049718
Biologico;2023;12;28;22,70293402
Biologico;2023;12;29;20,54074982
Biologico;2023;12;30;20,54074982
Biologico;2023;12;31;20,97318666
Biologico;2024;1;1;20
Biologico;2024;1;2;20
Biologico;2024;1;3;20,6
Biologico;2024;1;4;19,2
Biologico;2024;1;5;19,8
Biologico;2024;1;6;20,2
Biologico;2024;1;7;19
Biologico;2024;1;8;19,2
Biologico;2024;1;9;20,4
Biologico;2024;1;10;19,6
Biologico;2024;1;11;19,8
Biologico;2024;1;12;20
Biologico;2024;1;13;20,6
Biologico;2024;1;14;19,8
Biologico;2024;1;15;19,8
Biologico;2024;1;16;20,6
Biologico;2024;1;17;19,4
Biologico;2024;1;18;19
Biologico;2024;1;19;20
Biologico;2024;1;20;19,4
Biologico;2024;1;21;19,4
Biologico;2024;1;22;19,6
Biologico;2024;1;23;20
Biologico;2024;1;24;20,4
Biologico;2024;1;25;19,8
Biologico;2024;1;26;20,6
Biologico;2024;1;27;20,2
Biologico;2024;1;28;19,2
Biologico;2024;1;29;20,4
Biologico;2024;1;30;20,6
Biologico;2024;1;31;19,6
Biologico;2024;2;1;22,05
Biologico;2024;2;2;20,79
Biologico;2024;2;3;20,79
Biologico;2024;2;4;21,84
Biologico;2024;2;5;20,79
Biologico;2024;2;6;21
Biologico;2024;2;7;21,42
Biologico;2024;2;8;20,58
Biologico;2024;2;9;20,79
Biologico;2024;2;10;21
Biologico;2024;2;11;21,63
Biologico;2024;2;12;21,63
Biologico;2024;2;13;20,79
Biologico;2024;2;14;19,95
Biologico;2024;2;15;21
Biologico;2024;2;16;22,05
Biologico;2024;2;17;21,63
Biologico;2024;2;18;22,05
Biologico;2024;2;19;21
Biologico;2024;2;20;21,42
Biologico;2024;2;21;21,42
Biologico;2024;2;22;21,84
Biologico;2024;2;23;21,42
Biologico;2024;2;24;21,84
Biologico;2024;2;25;20,16
Biologico;2024;2;26;19,95
Biologico;2024;2;27;20,37
Biologico;2024;2;28;21,84
Biologico;2024;2;29;20,58
Biologico;2024;3;1;25,452
Biologico;2024;3;2;24,444
Biologico;2024;3;3;25,704
Biologico;2024;3;4;24,444
Biologico;2024;3;5;25,956
Biologico;2024;3;6;25,2
Biologico;2024;3;7;26,208
Biologico;2024;3;8;24,948
Biologico;2024;3;9;25,704
Biologico;2024;3;10;24,444
Biologico;2024;3;11;24,192
Biologico;2024;3;12;25,956
Biologico;2024;3;13;25,452
Biologico;2024;3;14;24,192
Biologico;2024;3;15;24,948
Biologico;2024;3;16;24,444
Biologico;2024;3;17;25,452
Biologico;2024;3;18;23,94
Biologico;2024;3;19;24,696
Biologico;2024;3;20;25,452
Biologico;2024;3;21;25,2
Biologico;2024;3;22;25,704
Biologico;2024;3;23;24,444
Biologico;2024;3;24;24,192
Biologico;2024;3;25;25,956
Biologico;2024;3;26;26,46
Biologico;2024;3;27;25,704
Biologico;2024;3;28;24,696
Biologico;2024;3;29;25,2
Biologico;2024;3;30;24,948
Biologico;2024;3;31;24,192
Varas;2023;1;1;3,03
Varas;2023;1;2;2,97
Varas;2023;1;3;2,94
Varas;2023;1;4;3,03
Varas;2023;1;5;2,97
Varas;2023;1;6;3,12
Varas;2023;1;7;2,91
Varas;2023;1;8;3,12
Varas;2023;1;9;3,03
Varas;2023;1;10;3,06
Varas;2023;1;11;2,97
Varas;2023;1;12;3,09
Varas;2023;1;13;3,03
Varas;2023;1;14;3,03
Varas;2023;1;15;2,94
Varas;2023;1;16;3,09
Varas;2023;1;17;2,97
Varas;2023;1;18;2,94
Varas;2023;1;19;3,15
Varas;2023;1;20;3,12
Varas;2023;1;21;3,15
Varas;2023;1;22;3
Varas;2023;1;23;3
Varas;2023;1;24;2,91
Varas;2023;1;25;2,85
Varas;2023;1;26;3,09
Varas;2023;1;27;3,03
Varas;2023;1;28;2,97
Varas;2023;1;29;3,15
Varas;2023;1;30;3,03
Varas;2023;1;31;2,94
Varas;2023;2;1;3,276
Varas;2023;2;2;3,1815
Varas;2023;2;3;2,9925
Varas;2023;2;4;3,15
Varas;2023;2;5;3,1815
Varas;2023;2;6;3,087
Varas;2023;2;7;3,1815
Varas;2023;2;8;3,15
Varas;2023;2;9;3,0555
Varas;2023;2;10;3,1185
Varas;2023;2;11;3,276
Varas;2023;2;12;2,9925
Varas;2023;2;13;2,9925
Varas;2023;2;14;3,0555
Varas;2023;2;15;3,0555
Varas;2023;2;16;3,024
Varas;2023;2;17;3,1815
Varas;2023;2;18;2,9925
Varas;2023;2;19;3,213
Varas;2023;2;20;3,1185
Varas;2023;2;21;3,1815
Varas;2023;2;22;3,0555
Varas;2023;2;23;2,9925
Varas;2023;2;24;3,1815
Varas;2023;2;25;3,15
Varas;2023;2;26;3,2445
Varas;2023;2;27;3,276
Varas;2023;2;28;3,276
Varas;2023;3;1;3,7044
Varas;2023;3;2;3,6666
Varas;2023;3;3;3,8556
Varas;2023;3;4;3,7044
Varas;2023;3;5;3,591
Varas;2023;3;6;3,7422
Varas;2023;3;7;3,78
Varas;2023;3;8;3,8556
Varas;2023;3;9;3,6666
Varas;2023;3;10;3,8556
Varas;2023;3;11;3,7422
Varas;2023;3;12;3,7044
Varas;2023;3;13;3,8178
Varas;2023;3;14;3,7044
Varas;2023;3;15;3,7044
Varas;2023;3;16;3,6288
Varas;2023;3;17;3,7422
Varas;2023;3;18;3,6288
Varas;2023;3;19;3,591
Varas;2023;3;20;3,8556
Varas;2023;3;21;3,969
Varas;2023;3;22;3,9312
Varas;2023;3;23;3,78
Varas;2023;3;24;3,8556
Varas;2023;3;25;3,7044
Varas;2023;3;26;3,78
Varas;2023;3;27;3,8178
Varas;2023;3;28;3,8556
Varas;2023;3;29;3,9312
Varas;2023;3;30;3,78
Varas;2023;3;31;3,9312
Varas;2023;4;1;4,86675
Varas;2023;4;2;4,67775
Varas;2023;4;3;4,58325
Varas;2023;4;4;4,86675
Varas;2023;4;5;4,77225
Varas;2023;4;6;4,725
Varas;2023;4;7;4,914
Varas;2023;4;8;4,8195
Varas;2023;4;9;4,48875
Varas;2023;4;10;4,725
Varas;2023;4;11;4,58325
Varas;2023;4;12;4,6305
Varas;2023;4;13;4,58325
Varas;2023;4;14;4,725
Varas;2023;4;15;4,77225
Varas;2023;4;16;4,48875
Varas;2023;4;17;4,914
Varas;2023;4;18;4,48875
Varas;2023;4;19;4,48875
Varas;2023;4;20;4,725
Varas;2023;4;21;4,67775
Varas;2023;4;22;4,67775
Varas;2023;4;23;4,86675
Varas;2023;4;24;4,58325
Varas;2023;4;25;4,48875
Varas;2023;4;26;4,914
Varas;2023;4;27;4,67775
Varas;2023;4;28;4,536
Varas;2023;4;29;4,914
Varas;2023;4;30;4,6305
Varas;2023;5;1;5,9653125
Varas;2023;5;2;6,2015625
Varas;2023;5;3;5,6109375
Varas;2023;5;4;5,6109375
Varas;2023;5;5;6,024375
Varas;2023;5;6;5,8471875
Varas;2023;5;7;5,8471875
Varas;2023;5;8;5,67
Varas;2023;5;9;5,90625
Varas;2023;5;10;5,6109375
Varas;2023;5;11;5,67
Varas;2023;5;12;5,6109375
Varas;2023;5;13;6,024375
Varas;2023;5;14;5,9653125
Varas;2023;5;15;6,0834375
Varas;2023;5;16;5,788125
Varas;2023;5;17;6,0834375
Varas;2023;5;18;6,2015625
Varas;2023;5;19;5,7290625
Varas;2023;5;20;5,8471875
Varas;2023;5;21;6,2015625
Varas;2023;5;22;5,90625
Varas;2023;5;23;5,788125
Varas;2023;5;24;5,9653125
Varas;2023;5;25;5,9653125
Varas;2023;5;26;6,2015625
Varas;2023;5;27;6,0834375
Varas;2023;5;28;6,024375
Varas;2023;5;29;5,788125
Varas;2023;5;30;5,6109375
Varas;2023;5;31;5,67
Varas;2023;6;1;8,0206875
Varas;2023;6;2;8,0206875
Varas;2023;6;3;8,0206875
Varas;2023;6;4;8,6821875
Varas;2023;6;5;8,434125
Varas;2023;6;6;8,103375
Varas;2023;6;7;8,1860625
Varas;2023;6;8;7,8553125
Varas;2023;6;9;8,3514375
Varas;2023;6;10;8,0206875
Varas;2023;6;11;7,938
Varas;2023;6;12;8,434125
Varas;2023;6;13;8,5168125
Varas;2023;6;14;8,26875
Varas;2023;6;15;7,8553125
Varas;2023;6;16;7,938
Varas;2023;6;17;7,8553125
Varas;2023;6;18;8,5995
Varas;2023;6;19;8,434125
Varas;2023;6;20;8,0206875
Varas;2023;6;21;8,6821875
Varas;2023;6;22;8,103375
Varas;2023;6;23;8,5168125
Varas;2023;6;24;8,3514375
Varas;2023;6;25;7,938
Varas;2023;6;26;8,5995
Varas;2023;6;27;8,5168125
Varas;2023;6;28;8,5168125
Varas;2023;6;29;8,5995
Varas;2023;6;30;8,0206875
Varas;2023;7;1;10,9643625
Varas;2023;7;2;10,5343875
Varas;2023;7;3;10,85686875
Varas;2023;7;4;11,28684375
Varas;2023;7;5;10,749375
Varas;2023;7;6;11,07185625
Varas;2023;7;7;11,07185625
Varas;2023;7;8;10,64188125
Varas;2023;7;9;10,42689375
Varas;2023;7;10;10,3194
Varas;2023;7;11;11,07185625
Varas;2023;7;12;11,07185625
Varas;2023;7;13;10,42689375
Varas;2023;7;14;11,17935
Varas;2023;7;15;10,64188125
Varas;2023;7;16;10,64188125
Varas;2023;7;17;10,42689375
Varas;2023;7;18;11,07185625
Varas;2023;7;19;10,749375
Varas;2023;7;20;10,64188125
Varas;2023;7;21;10,42689375
Varas;2023;7;22;10,64188125
Varas;2023;7;23;10,5343875
Varas;2023;7;24;10,749375
Varas;2023;7;25;10,85686875
Varas;2023;7;26;10,64188125
Varas;2023;7;27;10,749375
Varas;2023;7;28;10,64188125
Varas;2023;7;29;11,17935
Varas;2023;7;30;10,64188125
Varas;2023;7;31;10,749375
Varas;2023;8;1;10,41614438
Varas;2023;8;2;9,905549063
Varas;2023;8;3;10,51826344
Varas;2023;8;4;10,00766813
Varas;2023;8;5;9,80343
Varas;2023;8;6;10,31402531
Varas;2023;8;7;10,51826344
Varas;2023;8;8;10,00766813
Varas;2023;8;9;9,701310938
Varas;2023;8;10;10,41614438
Varas;2023;8;11;10,41614438
Varas;2023;8;12;10,10978719
Varas;2023;8;13;10,6203825
Varas;2023;8;14;10,72250156
Varas;2023;8;15;10,6203825
Varas;2023;8;16;10,31402531
Varas;2023;8;17;9,80343
Varas;2023;8;18;10,6203825
Varas;2023;8;19;9,905549063
Varas;2023;8;20;10,51826344
Varas;2023;8;21;10,6203825
Varas;2023;8;22;10,72250156
Varas;2023;8;23;10,10978719
Varas;2023;8;24;10,21190625
Varas;2023;8;25;10,6203825
Varas;2023;8;26;10,51826344
Varas;2023;8;27;10,51826344
Varas;2023;8;28;10,31402531
Varas;2023;8;29;10,51826344
Varas;2023;8;30;10,41614438
Varas;2023;8;31;10,10978719
Varas;2023;9;1;7,005367688
Varas;2023;9;2;7,076851031
Varas;2023;9;3;7,076851031
Varas;2023;9;4;7,148334375
Varas;2023;9;5;7,362784406
Varas;2023;9;6;7,219817719
Varas;2023;9;7;7,076851031
Varas;2023;9;8;7,148334375
Varas;2023;9;9;7,291301063
Varas;2023;9;10;7,076851031
Varas;2023;9;11;7,219817719
Varas;2023;9;12;7,505751094
Varas;2023;9;13;6,862401
Varas;2023;9;14;7,005367688
Varas;2023;9;15;6,933884344
Varas;2023;9;16;7,43426775
Varas;2023;9;17;6,862401
Varas;2023;9;18;7,148334375
Varas;2023;9;19;7,291301063
Varas;2023;9;20;7,362784406
Varas;2023;9;21;7,291301063
Varas;2023;9;22;6,790917656
Varas;2023;9;23;7,291301063
Varas;2023;9;24;7,005367688
Varas;2023;9;25;6,790917656
Varas;2023;9;26;7,362784406
Varas;2023;9;27;7,505751094
Varas;2023;9;28;7,291301063
Varas;2023;9;29;7,362784406
Varas;2023;9;30;7,505751094
Varas;2023;10;1;4,753642359
Varas;2023;10;2;4,853719041
Varas;2023;10;3;4,903757381
Varas;2023;10;4;4,8036807
Varas;2023;10;5;5,153949084
Varas;2023;10;6;5,153949084
Varas;2023;10;7;4,8036807
Varas;2023;10;8;4,953795722
Varas;2023;10;9;5,053872403
Varas;2023;10;10;4,903757381
Varas;2023;10;11;5,203987425
Varas;2023;10;12;5,153949084
Varas;2023;10;13;5,153949084
Varas;2023;10;14;4,8036807
Varas;2023;10;15;5,003834063
Varas;2023;10;16;5,103910744
Varas;2023;10;17;4,953795722
Varas;2023;10;18;5,053872403
Varas;2023;10;19;4,8036807
Varas;2023;10;20;4,953795722
Varas;2023;10;21;4,8036807
Varas;2023;10;22;5,003834063
Varas;2023;10;23;4,8036807
Varas;2023;10;24;4,753642359
Varas;2023;10;25;5,053872403
Varas;2023;10;26;4,953795722
Varas;2023;10;27;5,103910744
Varas;2023;10;28;5,003834063
Varas;2023;10;29;4,903757381
Varas;2023;10;30;5,254025766
Varas;2023;10;31;4,903757381
Varas;2023;11;1;3,802913888
Varas;2023;11;2;4,203220613
Varas;2023;11;3;4,16318994
Varas;2023;11;4;4,123159268
Varas;2023;11;5;3,84294456
Varas;2023;11;6;4,123159268
Varas;2023;11;7;4,123159268
Varas;2023;11;8;0
Varas;2023;11;9;3,802913888
Varas;2023;11;10;4,00306725
Varas;2023;11;11;4,203220613
Varas;2023;11;12;4,00306725
Varas;2023;11;13;4,083128595
Varas;2023;11;14;4,16318994
Varas;2023;11;15;3,802913888
Varas;2023;11;16;3,84294456
Varas;2023;11;17;3,923005905
Varas;2023;11;18;4,203220613
Varas;2023;11;19;3,882975233
Varas;2023;11;20;4,00306725
Varas;2023;11;21;4,123159268
Varas;2023;11;22;4,16318994
Varas;2023;11;23;4,203220613
Varas;2023;11;24;4,043097923
Varas;2023;11;25;4,00306725
Varas;2023;11;26;3,923005905
Varas;2023;11;27;4,083128595
Varas;2023;11;28;3,802913888
Varas;2023;11;29;4,00306725
Varas;2023;11;30;4,00306725
Varas;2023;12;1;3,170429262
Varas;2023;12;2;3,04233111
Varas;2023;12;3;3,170429262
Varas;2023;12;4;3,2024538
Varas;2023;12;5;3,298527414
Varas;2023;12;6;3,36257649
Varas;2023;12;7;3,234478338
Varas;2023;12;8;3,330551952
Varas;2023;12;9;3,074355648
Varas;2023;12;10;3,36257649
Varas;2023;12;11;3,330551952
Varas;2023;12;12;3,074355648
Varas;2023;12;13;3,36257649
Varas;2023;12;14;3,074355648
Varas;2023;12;15;3,234478338
Varas;2023;12;16;3,138404724
Varas;2023;12;17;3,138404724
Varas;2023;12;18;3,170429262
Varas;2023;12;19;3,04233111
Varas;2023;12;20;3,266502876
Varas;2023;12;21;3,234478338
Varas;2023;12;22;3,234478338
Varas;2023;12;23;3,138404724
Varas;2023;12;24;3,074355648
Varas;2023;12;25;3,330551952
Varas;2023;12;26;3,36257649
Varas;2023;12;27;3,170429262
Varas;2023;12;28;3,074355648
Varas;2023;12;29;3,266502876
Varas;2023;12;30;3,36257649
Varas;2023;12;31;3,074355648
Varas;2024;1;1;3,12
Varas;2024;1;2;2,94
Varas;2024;1;3;3,12
Varas;2024;1;4;0
Varas;2024;1;5;2,97
Varas;2024;1;6;2,85
Varas;2024;1;7;3,09
Varas;2024;1;8;3,09
Varas;2024;1;9;2,85
Varas;2024;1;10;2,91
Varas;2024;1;11;15,15
Varas;2024;1;12;3,03
Varas;2024;1;13;3,15
Varas;2024;1;14;2,85
Varas;2024;1;15;3,15
Varas;2024;1;16;3
Varas;2024;1;17;2,97
Varas;2024;1;18;3,15
Varas;2024;1;19;3,06
Varas;2024;1;20;2,97
Varas;2024;1;21;2,94
Varas;2024;1;22;3,12
Varas;2024;1;23;3,09
Varas;2024;1;24;3,12
Varas;2024;1;25;3,12
Varas;2024;1;26;3,15
Varas;2024;1;27;2,97
Varas;2024;1;28;3,09
Varas;2024;1;29;2,97
Varas;2024;1;30;3
Varas;2024;1;31;3,15
Varas;2024;2;1;3,15
Varas;2024;2;2;3,213
Varas;2024;2;3;0
Varas;2024;2;4;2,9925
Varas;2024;2;5;3,3075
Varas;2024;2;6;3,213
Varas;2024;2;7;0
Varas;2024;2;8;3,276
Varas;2024;2;9;3,1185
Varas;2024;2;10;3,024
Varas;2024;2;11;3,024
Varas;2024;2;12;3,024
Varas;2024;2;13;3,0555
Varas;2024;2;14;2,9925
Varas;2024;2;15;3,0555
Varas;2024;2;16;3,276
Varas;2024;2;17;3,024
Varas;2024;2;18;2,9925
Varas;2024;2;19;3,0555
Varas;2024;2;20;3,0555
Varas;2024;2;21;3,15
Varas;2024;2;22;3,213
Varas;2024;2;23;3,0555
Varas;2024;2;24;3,2445
Varas;2024;2;25;3,3075
Varas;2024;2;26;3,1185
Varas;2024;2;27;3,2445
Varas;2024;2;28;3,1185
Varas;2024;2;29;3,0555
Varas;2024;3;1;3,6666
Varas;2024;3;2;3,7422
Varas;2024;3;3;3,969
Varas;2024;3;4;3,8556
Varas;2024;3;5;3,6666
Varas;2024;3;6;3,78
Varas;2024;3;7;3,6288
Varas;2024;3;8;3,8934
Varas;2024;3;9;3,9312
Varas;2024;3;10;3,6666
Varas;2024;3;11;3,8556
Varas;2024;3;12;3,7044
Varas;2024;3;13;3,8556
Varas;2024;3;14;3,7422
Varas;2024;3;15;3,8556
Varas;2024;3;16;3,8556
Varas;2024;3;17;3,78
Varas;2024;3;18;3,9312
Varas;2024;3;19;3,969
Varas;2024;3;20;3,78
Varas;2024;3;21;3,8178
Varas;2024;3;22;3,8934
Varas;2024;3;23;3,8934
Varas;2024;3;24;3,9312
Varas;2024;3;25;3,591
Varas;2024;3;26;3,8934
Varas;2024;3;27;3,9312
Varas;2024;3;28;3,8556
Varas;2024;3;29;3,7422
Varas;2024;3;30;3,9312
Varas;2024;3;31;3,8934
